epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
35,1.0664,0.3529,0.3539,0.9441,1.0664,1.0664,0.3485,0.3300,0.9427,2.4
36,1.0616,0.3462,0.3526,0.9342,1.0616,1.0616,0.0000,0.0000,0.0000,1.5
37,1.0674,0.3569,0.3608,0.9388,1.0674,1.0674,0.0000,0.0000,0.0000,1.5
38,1.0682,0.3428,0.3344,0.9426,1.0682,1.0682,0.0000,0.0000,0.0000,1.6
39,1.0688,0.3579,0.3574,0.9391,1.0688,1.0688,0.0000,0.0000,0.0000,1.5
40,1.0626,0.3547,0.3541,0.9320,1.0626,1.0626,0.3594,0.3740,0.8519,2.3
41,1.0589,0.3494,0.3517,0.9151,1.0589,1.0589,0.0000,0.0000,0.0000,1.5
42,1.0697,0.3602,0.3654,0.9334,1.0697,1.0697,0.0000,0.0000,0.0000,1.5
43,1.0604,0.3421,0.3319,0.9248,1.0604,1.0604,0.0000,0.0000,0.0000,1.6
44,1.0728,0.3554,0.3576,0.9372,1.0728,1.0728,0.0000,0.0000,0.0000,1.5
45,1.0641,0.3495,0.3390,0.9284,1.0641,1.0641,0.3274,0.3330,0.8543,2.3
46,1.0585,0.3460,0.3351,0.9310,1.0585,1.0585,0.0000,0.0000,0.0000,1.5
47,1.0668,0.3357,0.3327,0.9343,1.0668,1.0668,0.0000,0.0000,0.0000,1.5
48,1.0639,0.3631,0.3522,0.9271,1.0639,1.0639,0.0000,0.0000,0.0000,1.6
49,1.0642,0.3553,0.3435,0.9341,1.0642,1.0642,0.0000,0.0000,0.0000,1.5
50,1.0675,0.3578,0.3537,0.9383,1.0675,1.0675,0.3465,0.3490,0.8853,2.4
51,1.0609,0.3667,0.3768,0.9309,1.0609,1.0609,0.0000,0.0000,0.0000,1.6
52,1.0726,0.3434,0.3383,0.9462,1.0726,1.0726,0.0000,0.0000,0.0000,1.6
53,1.0745,0.3448,0.3408,0.9356,1.0745,1.0745,0.0000,0.0000,0.0000,1.6
54,1.0645,0.3418,0.3313,0.9378,1.0645,1.0645,0.0000,0.0000,0.0000,1.6
55,1.0680,0.3482,0.3386,0.9276,1.0680,1.0680,0.3449,0.3370,0.9378,2.4
56,1.0630,0.3512,0.3493,0.9231,1.0630,1.0630,0.0000,0.0000,0.0000,1.5
57,1.0653,0.3523,0.3519,0.9269,1.0653,1.0653,0.0000,0.0000,0.0000,1.4
58,1.0561,0.3485,0.3513,0.9221,1.0561,1.0561,0.0000,0.0000,0.0000,1.5
59,1.0641,0.3532,0.3503,0.9331,1.0641,1.0641,0.0000,0.0000,0.0000,1.5
60,1.0701,0.3524,0.3497,0.9328,1.0701,1.0701,0.3475,0.3400,0.9505,2.4
61,1.0745,0.3456,0.3397,0.9384,1.0745,1.0745,0.0000,0.0000,0.0000,1.6
62,1.0554,0.3683,0.3647,0.9166,1.0554,1.0554,0.0000,0.0000,0.0000,1.5
63,1.0695,0.3496,0.3532,0.9336,1.0695,1.0695,0.0000,0.0000,0.0000,1.5
64,1.0619,0.3547,0.3609,0.9271,1.0619,1.0619,0.0000,0.0000,0.0000,1.5
65,1.0622,0.3582,0.3614,0.9250,1.0622,1.0622,0.3454,0.3450,0.8789,2.5
66,1.0607,0.3613,0.3666,0.9255,1.0607,1.0607,0.0000,0.0000,0.0000,1.6
67,1.0608,0.3565,0.3600,0.9146,1.0608,1.0608,0.0000,0.0000,0.0000,1.8
68,1.0702,0.3486,0.3508,0.9366,1.0702,1.0702,0.0000,0.0000,0.0000,1.5
69,1.0703,0.3438,0.3370,0.9320,1.0703,1.0703,0.0000,0.0000,0.0000,1.5
70,1.0589,0.3526,0.3555,0.9165,1.0589,1.0589,0.3606,0.3530,0.8924,2.5
71,1.0638,0.3562,0.3495,0.9202,1.0638,1.0638,0.0000,0.0000,0.0000,1.6
72,1.0539,0.3586,0.3622,0.9190,1.0539,1.0539,0.0000,0.0000,0.0000,1.6
73,1.0625,0.3517,0.3502,0.9080,1.0625,1.0625,0.0000,0.0000,0.0000,1.5
74,1.0639,0.3607,0.3617,0.9158,1.0639,1.0639,0.0000,0.0000,0.0000,1.6
75,1.0687,0.3492,0.3528,0.9234,1.0687,1.0687,0.3387,0.3110,0.8857,2.7
76,1.0726,0.3624,0.3570,0.9173,1.0726,1.0726,0.0000,0.0000,0.0000,1.5
77,1.0686,0.3686,0.3713,0.9002,1.0686,1.0686,0.0000,0.0000,0.0000,1.5
78,1.0595,0.3767,0.3803,0.8885,1.0595,1.0595,0.0000,0.0000,0.0000,1.5
79,1.0576,0.3774,0.3697,0.8907,1.0576,1.0576,0.0000,0.0000,0.0000,1.5
80,1.0559,0.3867,0.3893,0.8761,1.0559,1.0559,0.3840,0.4050,0.8155,2.5
81,1.0569,0.3927,0.3966,0.8528,1.0569,1.0569,0.0000,0.0000,0.0000,1.5
82,1.0412,0.4178,0.4235,0.8084,1.0412,1.0412,0.0000,0.0000,0.0000,1.5
83,1.0408,0.4192,0.4361,0.8010,1.0408,1.0408,0.0000,0.0000,0.0000,1.5
84,1.0355,0.4343,0.4417,0.7824,1.0355,1.0355,0.0000,0.0000,0.0000,1.4
85,1.0209,0.4387,0.4492,0.7673,1.0209,1.0209,0.4140,0.4380,0.7269,2.3
86,1.0218,0.4353,0.4646,0.7633,1.0218,1.0218,0.0000,0.0000,0.0000,1.5
87,1.0243,0.4429,0.4586,0.7740,1.0243,1.0243,0.0000,0.0000,0.0000,1.5
88,1.0031,0.4602,0.4937,0.7343,1.0031,1.0031,0.0000,0.0000,0.0000,1.5
89,1.0217,0.4495,0.4676,0.7604,1.0217,1.0217,0.0000,0.0000,0.0000,1.5
90,1.0112,0.4576,0.4793,0.7413,1.0112,1.0112,0.4638,0.4830,0.7110,2.3
91,0.9995,0.4670,0.4937,0.7240,0.9995,0.9995,0.0000,0.0000,0.0000,1.5
92,0.9924,0.4586,0.4766,0.7287,0.9924,0.9924,0.0000,0.0000,0.0000,1.5
93,0.9968,0.4609,0.4932,0.7191,0.9968,0.9968,0.0000,0.0000,0.0000,1.6
94,0.9943,0.4578,0.4802,0.7283,0.9943,0.9943,0.0000,0.0000,0.0000,1.5
95,0.9902,0.4652,0.4938,0.7132,0.9902,0.9902,0.4884,0.5180,0.6528,2.4
96,0.9831,0.4687,0.4926,0.7170,0.9831,0.9831,0.0000,0.0000,0.0000,1.5
97,0.9922,0.4694,0.5042,0.7230,0.9922,0.9922,0.0000,0.0000,0.0000,1.5
98,0.9737,0.4773,0.5014,0.7018,0.9737,0.9737,0.0000,0.0000,0.0000,1.5
99,0.9846,0.4718,0.5061,0.7162,0.9846,0.9846,0.0000,0.0000,0.0000,1.5
100,0.9696,0.4825,0.5116,0.6918,0.9696,0.9696,0.4862,0.5460,0.6413,2.3
101,0.9712,0.4763,0.5013,0.7018,0.9712,0.9712,0.0000,0.0000,0.0000,1.5
102,0.9694,0.4840,0.5153,0.6992,0.9694,0.9694,0.0000,0.0000,0.0000,1.5
103,0.9661,0.4773,0.5048,0.6913,0.9661,0.9661,0.0000,0.0000,0.0000,1.5
104,0.9701,0.4761,0.5100,0.7104,0.9701,0.9701,0.0000,0.0000,0.0000,1.5
105,0.9630,0.4857,0.5181,0.6797,0.9630,0.9630,0.5081,0.5510,0.6581,2.4
106,0.9535,0.4951,0.5366,0.6802,0.9535,0.9535,0.0000,0.0000,0.0000,1.5
107,0.9522,0.4930,0.5318,0.6704,0.9522,0.9522,0.0000,0.0000,0.0000,1.5
108,0.9561,0.4913,0.5214,0.6780,0.9561,0.9561,0.0000,0.0000,0.0000,1.5
109,0.9442,0.4998,0.5358,0.6682,0.9442,0.9442,0.0000,0.0000,0.0000,1.5
110,0.9430,0.5026,0.5449,0.6701,0.9430,0.9430,0.5160,0.5540,0.6396,2.3
111,0.9415,0.4981,0.5382,0.6656,0.9415,0.9415,0.0000,0.0000,0.0000,1.5
112,0.9422,0.4991,0.5449,0.6733,0.9422,0.9422,0.0000,0.0000,0.0000,1.5
113,0.9270,0.5040,0.5408,0.6539,0.9270,0.9270,0.0000,0.0000,0.0000,1.5
114,0.9365,0.4959,0.5390,0.6669,0.9365,0.9365,0.0000,0.0000,0.0000,1.5
115,0.9360,0.5020,0.5473,0.6493,0.9360,0.9360,0.5022,0.5650,0.6693,2.4
116,0.9376,0.5007,0.5485,0.6646,0.9376,0.9376,0.0000,0.0000,0.0000,1.5
117,0.9375,0.5010,0.5414,0.6578,0.9375,0.9375,0.0000,0.0000,0.0000,1.5
118,0.9108,0.5169,0.5623,0.6297,0.9108,0.9108,0.0000,0.0000,0.0000,1.5
119,0.9282,0.5049,0.5540,0.6487,0.9282,0.9282,0.0000,0.0000,0.0000,1.7
120,0.9146,0.5165,0.5646,0.6309,0.9146,0.9146,0.4914,0.5250,0.6558,2.9
121,0.9087,0.5116,0.5570,0.6191,0.9087,0.9087,0.0000,0.0000,0.0000,1.6
122,0.9196,0.5139,0.5500,0.6320,0.9196,0.9196,0.0000,0.0000,0.0000,1.5
123,0.9064,0.5167,0.5624,0.6194,0.9064,0.9064,0.0000,0.0000,0.0000,1.5
124,0.9105,0.5253,0.5728,0.6244,0.9105,0.9105,0.0000,0.0000,0.0000,1.4
125,0.9161,0.5046,0.5562,0.6333,0.9161,0.9161,0.5150,0.5970,0.6314,2.7
126,0.9018,0.5278,0.5818,0.6132,0.9018,0.9018,0.0000,0.0000,0.0000,1.8
127,0.9058,0.5172,0.5712,0.6236,0.9058,0.9058,0.0000,0.0000,0.0000,1.5
128,0.9030,0.5258,0.5707,0.6119,0.9030,0.9030,0.0000,0.0000,0.0000,1.9
129,0.9129,0.5158,0.5615,0.6228,0.9129,0.9129,0.0000,0.0000,0.0000,1.9
130,0.9107,0.5221,0.5676,0.6184,0.9107,0.9107,0.5287,0.6010,0.5143,2.5
131,0.9037,0.5257,0.5840,0.6210,0.9037,0.9037,0.0000,0.0000,0.0000,1.6
132,0.9015,0.5309,0.5797,0.6136,0.9015,0.9015,0.0000,0.0000,0.0000,1.5
133,0.9058,0.5209,0.5658,0.6204,0.9058,0.9058,0.0000,0.0000,0.0000,1.6
134,0.8858,0.5288,0.5747,0.5946,0.8858,0.8858,0.0000,0.0000,0.0000,1.5
135,0.8929,0.5375,0.5894,0.6059,0.8929,0.8929,0.5434,0.6280,0.5868,2.4
136,0.8982,0.5289,0.5815,0.6103,0.8982,0.8982,0.0000,0.0000,0.0000,1.5
137,0.8935,0.5350,0.5922,0.5974,0.8935,0.8935,0.0000,0.0000,0.0000,1.5
138,0.8869,0.5373,0.5812,0.5876,0.8869,0.8869,0.0000,0.0000,0.0000,1.5
139,0.8878,0.5401,0.5950,0.5922,0.8878,0.8878,0.0000,0.0000,0.0000,1.5
140,0.8937,0.5366,0.5814,0.5942,0.8937,0.8937,0.5519,0.6000,0.6151,2.4
141,0.8761,0.5424,0.5864,0.5809,0.8761,0.8761,0.0000,0.0000,0.0000,1.6
142,0.8753,0.5388,0.5913,0.5806,0.8753,0.8753,0.0000,0.0000,0.0000,1.5
143,0.8936,0.5326,0.5794,0.5969,0.8936,0.8936,0.0000,0.0000,0.0000,1.6
144,0.8916,0.5283,0.5750,0.5988,0.8916,0.8916,0.0000,0.0000,0.0000,1.5
145,0.8811,0.5448,0.5964,0.5858,0.8811,0.8811,0.5255,0.5830,0.6069,2.4
146,0.8839,0.5453,0.5984,0.5945,0.8839,0.8839,0.0000,0.0000,0.0000,1.6
147,0.8836,0.5418,0.5888,0.5852,0.8836,0.8836,0.0000,0.0000,0.0000,1.6
148,0.8854,0.5312,0.5806,0.5967,0.8854,0.8854,0.0000,0.0000,0.0000,1.6
149,0.8705,0.5451,0.5957,0.5718,0.8705,0.8705,0.0000,0.0000,0.0000,1.5
150,0.8650,0.5483,0.6065,0.5679,0.8650,0.8650,0.5230,0.5690,0.5706,2.5
151,0.8777,0.5368,0.5779,0.5762,0.8777,0.8777,0.0000,0.0000,0.0000,1.6
152,0.8754,0.5371,0.5922,0.5815,0.8754,0.8754,0.0000,0.0000,0.0000,1.9
153,0.8840,0.5411,0.5870,0.5865,0.8840,0.8840,0.0000,0.0000,0.0000,1.6
154,0.8865,0.5392,0.5838,0.5966,0.8865,0.8865,0.0000,0.0000,0.0000,1.6
155,0.8700,0.5458,0.5953,0.5815,0.8700,0.8700,0.5168,0.5680,0.5268,2.5
156,0.8712,0.5401,0.5823,0.5800,0.8712,0.8712,0.0000,0.0000,0.0000,1.6
157,0.8734,0.5481,0.6050,0.5761,0.8734,0.8734,0.0000,0.0000,0.0000,1.5
158,0.8627,0.5533,0.6073,0.5623,0.8627,0.8627,0.0000,0.0000,0.0000,1.6
159,0.8927,0.5346,0.5882,0.6036,0.8927,0.8927,0.0000,0.0000,0.0000,1.5
160,0.8801,0.5439,0.5942,0.5905,0.8801,0.8801,0.5309,0.5600,0.5707,2.4
161,0.8677,0.5406,0.5833,0.5784,0.8677,0.8677,0.0000,0.0000,0.0000,1.5
162,0.8737,0.5441,0.5924,0.5757,0.8737,0.8737,0.0000,0.0000,0.0000,1.6
163,0.8862,0.5385,0.5916,0.5828,0.8862,0.8862,0.0000,0.0000,0.0000,1.6
164,0.8659,0.5471,0.5944,0.5656,0.8659,0.8659,0.0000,0.0000,0.0000,1.6
165,0.8617,0.5530,0.5949,0.5616,0.8617,0.8617,0.5516,0.5930,0.5123,2.6
166,0.8668,0.5534,0.6101,0.5664,0.8668,0.8668,0.0000,0.0000,0.0000,1.6
167,0.8684,0.5458,0.6014,0.5761,0.8684,0.8684,0.0000,0.0000,0.0000,1.6
168,0.8708,0.5445,0.5929,0.5723,0.8708,0.8708,0.0000,0.0000,0.0000,1.6
169,0.8599,0.5509,0.6083,0.5623,0.8599,0.8599,0.0000,0.0000,0.0000,1.5
170,0.8741,0.5460,0.5870,0.5757,0.8741,0.8741,0.5381,0.6020,0.5525,2.4
171,0.8699,0.5420,0.5944,0.5794,0.8699,0.8699,0.0000,0.0000,0.0000,1.5
172,0.8548,0.5622,0.6167,0.5529,0.8548,0.8548,0.0000,0.0000,0.0000,1.5
173,0.8737,0.5439,0.5928,0.5776,0.8737,0.8737,0.0000,0.0000,0.0000,1.5
174,0.8681,0.5442,0.5951,0.5656,0.8681,0.8681,0.0000,0.0000,0.0000,1.5
175,0.8738,0.5408,0.6008,0.5816,0.8738,0.8738,0.5386,0.5870,0.5757,2.4
176,0.8602,0.5559,0.6087,0.5546,0.8602,0.8602,0.0000,0.0000,0.0000,1.5
177,0.8810,0.5466,0.6033,0.5801,0.8810,0.8810,0.0000,0.0000,0.0000,1.5
178,0.8727,0.5537,0.6068,0.5717,0.8727,0.8727,0.0000,0.0000,0.0000,1.6
179,0.8643,0.5492,0.6009,0.5814,0.8643,0.8643,0.0000,0.0000,0.0000,1.5
180,0.8729,0.5424,0.5933,0.5818,0.8729,0.8729,0.5599,0.6050,0.5571,2.3
181,0.8668,0.5437,0.6065,0.5728,0.8668,0.8668,0.0000,0.0000,0.0000,1.5
182,0.8575,0.5483,0.6054,0.5586,0.8575,0.8575,0.0000,0.0000,0.0000,1.5
183,0.8581,0.5514,0.6008,0.5591,0.8581,0.8581,0.0000,0.0000,0.0000,1.5
184,0.8709,0.5492,0.6035,0.5743,0.8709,0.8709,0.0000,0.0000,0.0000,1.5
185,0.8716,0.5445,0.5994,0.5788,0.8716,0.8716,0.5537,0.6110,0.5572,2.4
186,0.8792,0.5368,0.5885,0.5831,0.8792,0.8792,0.0000,0.0000,0.0000,1.5
187,0.8790,0.5404,0.5880,0.5880,0.8790,0.8790,0.0000,0.0000,0.0000,1.6
188,0.8721,0.5462,0.6072,0.5711,0.8721,0.8721,0.0000,0.0000,0.0000,1.6
189,0.8834,0.5402,0.5882,0.5922,0.8834,0.8834,0.0000,0.0000,0.0000,1.6
190,0.8655,0.5518,0.5955,0.5691,0.8655,0.8655,0.5731,0.6560,0.4967,2.4
191,0.8556,0.5542,0.6073,0.5597,0.8556,0.8556,0.0000,0.0000,0.0000,1.5
192,0.8461,0.5575,0.6144,0.5510,0.8461,0.8461,0.0000,0.0000,0.0000,1.5
193,0.8439,0.5587,0.6101,0.5437,0.8439,0.8439,0.0000,0.0000,0.0000,1.5
194,0.8598,0.5453,0.5972,0.5670,0.8598,0.8598,0.0000,0.0000,0.0000,1.5
195,0.8533,0.5508,0.6038,0.5620,0.8533,0.8533,0.5788,0.6370,0.5230,2.4
196,0.8778,0.5444,0.5980,0.5814,0.8778,0.8778,0.0000,0.0000,0.0000,1.5
197,0.8621,0.5483,0.6059,0.5584,0.8621,0.8621,0.0000,0.0000,0.0000,1.6
198,0.8701,0.5490,0.6068,0.5737,0.8701,0.8701,0.0000,0.0000,0.0000,1.6
199,0.8757,0.5446,0.6004,0.5757,0.8757,0.8757,0.0000,0.0000,0.0000,1.6
200,0.8614,0.5574,0.6093,0.5615,0.8614,0.8614,0.5403,0.5900,0.5719,2.4
