epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
81,1.5467,0.2279,0.2260,0.9438,1.5467,1.5467,0.0000,0.0000,0.0000,2.6
82,1.5300,0.2325,0.2321,0.9336,1.5300,1.5300,0.0000,0.0000,0.0000,2.5
83,1.5376,0.2286,0.2341,0.9420,1.5376,1.5376,0.0000,0.0000,0.0000,2.5
84,1.5386,0.2347,0.2427,0.9377,1.5386,1.5386,0.0000,0.0000,0.0000,2.5
85,1.5375,0.2298,0.2341,0.9343,1.5375,1.5375,0.2319,0.2385,0.8721,4.4
86,1.5263,0.2384,0.2429,0.9317,1.5263,1.5263,0.0000,0.0000,0.0000,2.6
87,1.5244,0.2308,0.2388,0.9301,1.5244,1.5244,0.0000,0.0000,0.0000,2.6
88,1.5414,0.2307,0.2320,0.9401,1.5414,1.5414,0.0000,0.0000,0.0000,2.6
89,1.5487,0.2259,0.2266,0.9441,1.5487,1.5487,0.0000,0.0000,0.0000,2.6
90,1.5354,0.2315,0.2334,0.9368,1.5354,1.5354,0.2226,0.2325,0.9242,4.3
91,1.5168,0.2403,0.2438,0.9234,1.5168,1.5168,0.0000,0.0000,0.0000,2.6
92,1.5343,0.2359,0.2403,0.9358,1.5343,1.5343,0.0000,0.0000,0.0000,2.6
93,1.5363,0.2271,0.2288,0.9358,1.5363,1.5363,0.0000,0.0000,0.0000,2.6
94,1.5350,0.2395,0.2408,0.9366,1.5350,1.5350,0.0000,0.0000,0.0000,2.5
95,1.5404,0.2306,0.2356,0.9360,1.5404,1.5404,0.2152,0.2100,0.9267,4.5
96,1.5278,0.2303,0.2303,0.9328,1.5278,1.5278,0.0000,0.0000,0.0000,2.6
97,1.5159,0.2320,0.2342,0.9221,1.5159,1.5159,0.0000,0.0000,0.0000,2.7
98,1.5303,0.2348,0.2393,0.9311,1.5303,1.5303,0.0000,0.0000,0.0000,2.6
99,1.5343,0.2300,0.2305,0.9401,1.5343,1.5343,0.0000,0.0000,0.0000,2.6
100,1.5365,0.2322,0.2331,0.9416,1.5365,1.5365,0.2226,0.2365,0.9300,4.4
101,1.5270,0.2329,0.2339,0.9347,1.5270,1.5270,0.0000,0.0000,0.0000,2.5
102,1.5352,0.2359,0.2332,0.9337,1.5352,1.5352,0.0000,0.0000,0.0000,2.5
103,1.5429,0.2312,0.2371,0.9359,1.5429,1.5429,0.0000,0.0000,0.0000,2.6
104,1.5332,0.2351,0.2346,0.9364,1.5332,1.5332,0.0000,0.0000,0.0000,2.6
105,1.5336,0.2320,0.2306,0.9330,1.5336,1.5336,0.2327,0.2390,0.9180,4.3
106,1.5400,0.2336,0.2340,0.9402,1.5400,1.5400,0.0000,0.0000,0.0000,2.6
107,1.5235,0.2408,0.2438,0.9273,1.5235,1.5235,0.0000,0.0000,0.0000,2.6
108,1.5377,0.2301,0.2321,0.9409,1.5377,1.5377,0.0000,0.0000,0.0000,2.5
109,1.5334,0.2313,0.2352,0.9353,1.5334,1.5334,0.0000,0.0000,0.0000,2.6
110,1.5298,0.2315,0.2333,0.9348,1.5298,1.5298,0.2329,0.2365,0.8935,5.1
111,1.5385,0.2355,0.2364,0.9379,1.5385,1.5385,0.0000,0.0000,0.0000,2.7
112,1.5306,0.2327,0.2350,0.9335,1.5306,1.5306,0.0000,0.0000,0.0000,2.6
113,1.5389,0.2269,0.2296,0.9376,1.5389,1.5389,0.0000,0.0000,0.0000,2.7
114,1.5359,0.2327,0.2380,0.9360,1.5359,1.5359,0.0000,0.0000,0.0000,2.6
115,1.5305,0.2357,0.2431,0.9310,1.5305,1.5305,0.2247,0.2100,0.9374,4.5
116,1.5376,0.2360,0.2409,0.9346,1.5376,1.5376,0.0000,0.0000,0.0000,2.6
117,1.5382,0.2302,0.2324,0.9390,1.5382,1.5382,0.0000,0.0000,0.0000,2.6
118,1.5240,0.2379,0.2356,0.9279,1.5240,1.5240,0.0000,0.0000,0.0000,2.6
119,1.5306,0.2346,0.2335,0.9295,1.5306,1.5306,0.0000,0.0000,0.0000,2.6
120,1.5318,0.2305,0.2329,0.9318,1.5318,1.5318,0.2388,0.2570,0.9086,4.2
121,1.5441,0.2292,0.2344,0.9444,1.5441,1.5441,0.0000,0.0000,0.0000,2.5
122,1.5247,0.2375,0.2341,0.9304,1.5247,1.5247,0.0000,0.0000,0.0000,2.6
123,1.5300,0.2313,0.2318,0.9345,1.5300,1.5300,0.0000,0.0000,0.0000,2.5
124,1.5304,0.2315,0.2352,0.9308,1.5304,1.5304,0.0000,0.0000,0.0000,2.6
125,1.5310,0.2304,0.2365,0.9336,1.5310,1.5310,0.2260,0.2185,0.8994,4.4
126,1.5396,0.2311,0.2404,0.9373,1.5396,1.5396,0.0000,0.0000,0.0000,2.6
127,1.5222,0.2378,0.2485,0.9291,1.5222,1.5222,0.0000,0.0000,0.0000,2.6
128,1.5178,0.2449,0.2522,0.9222,1.5178,1.5178,0.0000,0.0000,0.0000,2.5
129,1.5276,0.2300,0.2328,0.9329,1.5276,1.5276,0.0000,0.0000,0.0000,2.5
130,1.5273,0.2296,0.2264,0.9348,1.5273,1.5273,0.2311,0.2420,0.8578,4.2
131,1.5333,0.2284,0.2324,0.9360,1.5333,1.5333,0.0000,0.0000,0.0000,2.5
132,1.5331,0.2371,0.2380,0.9361,1.5331,1.5331,0.0000,0.0000,0.0000,2.5
133,1.5341,0.2283,0.2346,0.9345,1.5341,1.5341,0.0000,0.0000,0.0000,2.5
134,1.5310,0.2381,0.2385,0.9309,1.5310,1.5310,0.0000,0.0000,0.0000,2.5
135,1.5390,0.2351,0.2430,0.9368,1.5390,1.5390,0.2530,0.2575,0.8650,4.3
136,1.5289,0.2324,0.2340,0.9340,1.5289,1.5289,0.0000,0.0000,0.0000,2.5
137,1.5421,0.2335,0.2394,0.9370,1.5421,1.5421,0.0000,0.0000,0.0000,2.5
138,1.5270,0.2357,0.2375,0.9278,1.5270,1.5270,0.0000,0.0000,0.0000,2.7
139,1.5372,0.2299,0.2387,0.9337,1.5372,1.5372,0.0000,0.0000,0.0000,2.5
140,1.5255,0.2390,0.2414,0.9286,1.5255,1.5255,0.2169,0.2275,0.9287,4.2
141,1.5203,0.2359,0.2440,0.9262,1.5203,1.5203,0.0000,0.0000,0.0000,2.5
142,1.5231,0.2400,0.2478,0.9222,1.5231,1.5231,0.0000,0.0000,0.0000,2.5
143,1.5308,0.2370,0.2443,0.9328,1.5308,1.5308,0.0000,0.0000,0.0000,2.5
144,1.5386,0.2317,0.2432,0.9402,1.5386,1.5386,0.0000,0.0000,0.0000,2.5
145,1.5278,0.2360,0.2370,0.9315,1.5278,1.5278,0.2289,0.2515,0.8766,4.3
146,1.5271,0.2367,0.2444,0.9290,1.5271,1.5271,0.0000,0.0000,0.0000,2.7
147,1.5239,0.2352,0.2327,0.9324,1.5239,1.5239,0.0000,0.0000,0.0000,2.6
148,1.5335,0.2292,0.2305,0.9342,1.5335,1.5335,0.0000,0.0000,0.0000,2.5
149,1.5278,0.2387,0.2386,0.9275,1.5278,1.5278,0.0000,0.0000,0.0000,2.5
150,1.5557,0.2280,0.2280,0.9473,1.5557,1.5557,0.2337,0.2310,0.8776,4.2
151,1.5291,0.2313,0.2327,0.9276,1.5291,1.5291,0.0000,0.0000,0.0000,2.5
152,1.5460,0.2282,0.2370,0.9449,1.5460,1.5460,0.0000,0.0000,0.0000,2.6
153,1.5422,0.2295,0.2305,0.9408,1.5422,1.5422,0.0000,0.0000,0.0000,2.6
154,1.5337,0.2336,0.2352,0.9315,1.5337,1.5337,0.0000,0.0000,0.0000,2.5
155,1.5407,0.2375,0.2420,0.9342,1.5407,1.5407,0.2363,0.2505,0.9034,4.4
156,1.5392,0.2264,0.2292,0.9403,1.5392,1.5392,0.0000,0.0000,0.0000,2.6
157,1.5314,0.2338,0.2342,0.9337,1.5314,1.5314,0.0000,0.0000,0.0000,2.5
158,1.5503,0.2326,0.2434,0.9436,1.5503,1.5503,0.0000,0.0000,0.0000,2.8
159,1.5407,0.2304,0.2366,0.9408,1.5407,1.5407,0.0000,0.0000,0.0000,2.7
160,1.5281,0.2313,0.2334,0.9325,1.5281,1.5281,0.2280,0.2220,0.9149,4.6
161,1.5266,0.2363,0.2400,0.9262,1.5266,1.5266,0.0000,0.0000,0.0000,2.7
162,1.5343,0.2347,0.2390,0.9322,1.5343,1.5343,0.0000,0.0000,0.0000,2.7
163,1.5255,0.2374,0.2449,0.9275,1.5255,1.5255,0.0000,0.0000,0.0000,2.7
164,1.5298,0.2392,0.2421,0.9323,1.5298,1.5298,0.0000,0.0000,0.0000,2.7
165,1.5366,0.2328,0.2343,0.9315,1.5366,1.5366,0.2720,0.2780,0.8859,4.5
166,1.5333,0.2329,0.2405,0.9337,1.5333,1.5333,0.0000,0.0000,0.0000,2.7
167,1.5147,0.2414,0.2493,0.9226,1.5147,1.5147,0.0000,0.0000,0.0000,2.7
168,1.5336,0.2335,0.2337,0.9301,1.5336,1.5336,0.0000,0.0000,0.0000,2.7
169,1.5249,0.2335,0.2352,0.9298,1.5249,1.5249,0.0000,0.0000,0.0000,2.6
170,1.5310,0.2429,0.2550,0.9290,1.5310,1.5310,0.2173,0.2055,0.8575,4.4
171,1.5310,0.2347,0.2374,0.9335,1.5310,1.5310,0.0000,0.0000,0.0000,2.6
172,1.5294,0.2346,0.2383,0.9298,1.5294,1.5294,0.0000,0.0000,0.0000,2.7
173,1.5302,0.2338,0.2362,0.9314,1.5302,1.5302,0.0000,0.0000,0.0000,2.7
174,1.5354,0.2291,0.2296,0.9352,1.5354,1.5354,0.0000,0.0000,0.0000,2.6
175,1.5363,0.2319,0.2352,0.9355,1.5363,1.5363,0.2279,0.2190,0.8957,4.6
176,1.5337,0.2352,0.2316,0.9299,1.5337,1.5337,0.0000,0.0000,0.0000,2.6
177,1.5350,0.2313,0.2355,0.9370,1.5350,1.5350,0.0000,0.0000,0.0000,2.6
178,1.5451,0.2296,0.2269,0.9411,1.5451,1.5451,0.0000,0.0000,0.0000,2.6
179,1.5253,0.2279,0.2310,0.9304,1.5253,1.5253,0.0000,0.0000,0.0000,2.6
180,1.5349,0.2306,0.2437,0.9327,1.5349,1.5349,0.2323,0.2380,0.8900,4.3
181,1.5291,0.2357,0.2392,0.9316,1.5291,1.5291,0.0000,0.0000,0.0000,2.6
182,1.5292,0.2360,0.2417,0.9340,1.5292,1.5292,0.0000,0.0000,0.0000,2.5
183,1.5275,0.2348,0.2340,0.9333,1.5275,1.5275,0.0000,0.0000,0.0000,2.5
184,1.5214,0.2331,0.2327,0.9253,1.5214,1.5214,0.0000,0.0000,0.0000,2.6
185,1.5419,0.2297,0.2368,0.9374,1.5419,1.5419,0.2212,0.2270,0.9144,4.2
186,1.5251,0.2352,0.2371,0.9295,1.5251,1.5251,0.0000,0.0000,0.0000,2.6
187,1.5251,0.2366,0.2400,0.9313,1.5251,1.5251,0.0000,0.0000,0.0000,2.6
188,1.5227,0.2370,0.2428,0.9248,1.5227,1.5227,0.0000,0.0000,0.0000,2.6
189,1.5371,0.2349,0.2364,0.9295,1.5371,1.5371,0.0000,0.0000,0.0000,2.5
190,1.5359,0.2371,0.2412,0.9347,1.5359,1.5359,0.2436,0.2460,0.8980,4.2
191,1.5286,0.2446,0.2509,0.9264,1.5286,1.5286,0.0000,0.0000,0.0000,2.5
192,1.5293,0.2317,0.2363,0.9298,1.5293,1.5293,0.0000,0.0000,0.0000,2.5
193,1.5364,0.2239,0.2208,0.9334,1.5364,1.5364,0.0000,0.0000,0.0000,2.5
194,1.5427,0.2354,0.2324,0.9398,1.5427,1.5427,0.0000,0.0000,0.0000,2.5
195,1.5419,0.2341,0.2345,0.9388,1.5419,1.5419,0.2290,0.2405,0.9101,4.2
196,1.5358,0.2266,0.2256,0.9345,1.5358,1.5358,0.0000,0.0000,0.0000,2.6
197,1.5203,0.2411,0.2424,0.9260,1.5203,1.5203,0.0000,0.0000,0.0000,2.5
198,1.5418,0.2318,0.2301,0.9374,1.5418,1.5418,0.0000,0.0000,0.0000,2.5
199,1.5120,0.2427,0.2469,0.9176,1.5120,1.5120,0.0000,0.0000,0.0000,2.6
200,1.5196,0.2357,0.2385,0.9195,1.5196,1.5196,0.2226,0.2200,0.9109,4.3
201,1.5373,0.2297,0.2290,0.9366,1.5373,1.5373,0.0000,0.0000,0.0000,2.5
202,1.5286,0.2432,0.2467,0.9253,1.5286,1.5286,0.0000,0.0000,0.0000,2.5
203,1.5351,0.2284,0.2343,0.9315,1.5351,1.5351,0.0000,0.0000,0.0000,2.6
204,1.5423,0.2384,0.2455,0.9335,1.5423,1.5423,0.0000,0.0000,0.0000,2.6
205,1.5240,0.2286,0.2308,0.9267,1.5240,1.5240,0.2294,0.2570,0.9052,4.2
206,1.5364,0.2281,0.2263,0.9364,1.5364,1.5364,0.0000,0.0000,0.0000,2.5
207,1.5364,0.2270,0.2237,0.9318,1.5364,1.5364,0.0000,0.0000,0.0000,2.5
208,1.5274,0.2389,0.2467,0.9275,1.5274,1.5274,0.0000,0.0000,0.0000,2.6
209,1.5387,0.2355,0.2415,0.9329,1.5387,1.5387,0.0000,0.0000,0.0000,2.6
210,1.5394,0.2303,0.2339,0.9370,1.5394,1.5394,0.2525,0.2545,0.9025,4.3
211,1.5296,0.2406,0.2436,0.9281,1.5296,1.5296,0.0000,0.0000,0.0000,2.6
212,1.5277,0.2333,0.2420,0.9289,1.5277,1.5277,0.0000,0.0000,0.0000,2.6
213,1.5303,0.2350,0.2454,0.9259,1.5303,1.5303,0.0000,0.0000,0.0000,2.5
214,1.5247,0.2342,0.2409,0.9284,1.5247,1.5247,0.0000,0.0000,0.0000,2.5
215,1.5348,0.2311,0.2387,0.9341,1.5348,1.5348,0.2304,0.2380,0.9327,4.2
216,1.5274,0.2322,0.2350,0.9240,1.5274,1.5274,0.0000,0.0000,0.0000,2.5
217,1.5352,0.2363,0.2482,0.9340,1.5352,1.5352,0.0000,0.0000,0.0000,2.6
218,1.5315,0.2349,0.2419,0.9305,1.5315,1.5315,0.0000,0.0000,0.0000,2.6
219,1.5256,0.2426,0.2469,0.9222,1.5256,1.5256,0.0000,0.0000,0.0000,2.6
220,1.5268,0.2319,0.2301,0.9276,1.5268,1.5268,0.2331,0.2370,0.8972,4.5
221,1.5277,0.2359,0.2407,0.9256,1.5277,1.5277,0.0000,0.0000,0.0000,2.7
222,1.5301,0.2416,0.2403,0.9294,1.5301,1.5301,0.0000,0.0000,0.0000,2.5
223,1.5278,0.2342,0.2405,0.9301,1.5278,1.5278,0.0000,0.0000,0.0000,2.6
224,1.5312,0.2335,0.2374,0.9299,1.5312,1.5312,0.0000,0.0000,0.0000,2.6
225,1.5367,0.2329,0.2356,0.9323,1.5367,1.5367,0.2220,0.2245,0.8743,4.3
226,1.5313,0.2348,0.2405,0.9315,1.5313,1.5313,0.0000,0.0000,0.0000,2.5
227,1.5269,0.2368,0.2382,0.9283,1.5269,1.5269,0.0000,0.0000,0.0000,2.5
228,1.5333,0.2278,0.2365,0.9283,1.5333,1.5333,0.0000,0.0000,0.0000,2.6
229,1.5331,0.2373,0.2464,0.9336,1.5331,1.5331,0.0000,0.0000,0.0000,2.6
230,1.5257,0.2353,0.2329,0.9301,1.5257,1.5257,0.2284,0.2365,0.8918,4.2
231,1.5390,0.2312,0.2357,0.9388,1.5390,1.5390,0.0000,0.0000,0.0000,2.6
