epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
97,0.9079,0.5629,0.6582,0.4276,0.3246,0.1585,0.0000,0.0000,0.0000,1.2
98,0.8787,0.5717,0.6746,0.4108,0.3165,0.1465,0.0000,0.0000,0.0000,1.3
99,0.8510,0.5837,0.6866,0.3959,0.3126,0.1347,0.0000,0.0000,0.0000,1.3
100,0.8211,0.5986,0.7079,0.3775,0.3060,0.1206,0.2037,0.2190,0.9830,3.2
101,1.7133,0.2188,0.2248,0.9715,0.5581,0.5495,0.0000,0.0000,0.0000,2.6
102,1.5796,0.2349,0.2365,0.9392,0.5396,0.5288,0.0000,0.0000,0.0000,1.3
103,1.5549,0.2426,0.2470,0.9256,0.5337,0.5193,0.0000,0.0000,0.0000,1.3
104,1.5390,0.2560,0.2640,0.9093,0.5259,0.5072,0.0000,0.0000,0.0000,1.2
105,1.5222,0.2677,0.2809,0.8871,0.5185,0.4915,0.2254,0.2225,0.9302,3.1
106,1.5073,0.2839,0.3102,0.8599,0.5083,0.4717,0.0000,0.0000,0.0000,1.3
107,1.4836,0.2985,0.3205,0.8317,0.4956,0.4509,0.0000,0.0000,0.0000,1.3
108,1.4556,0.3175,0.3527,0.8023,0.4849,0.4286,0.0000,0.0000,0.0000,1.3
109,1.4141,0.3403,0.3789,0.7650,0.4683,0.4015,0.0000,0.0000,0.0000,1.3
110,1.3615,0.3665,0.4165,0.7243,0.4507,0.3719,0.2180,0.2290,0.9523,3.2
111,1.2977,0.3926,0.4472,0.6838,0.4340,0.3429,0.0000,0.0000,0.0000,1.3
112,1.2471,0.4150,0.4701,0.6507,0.4205,0.3194,0.0000,0.0000,0.0000,1.3
113,1.1959,0.4324,0.4964,0.6186,0.4057,0.2970,0.0000,0.0000,0.0000,1.3
114,1.1558,0.4530,0.5194,0.5932,0.3972,0.2776,0.0000,0.0000,0.0000,1.3
