epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
62,1.3326,0.3811,0.4181,0.6972,0.4304,0.3567,0.0000,0.0000,0.0000,1.3
63,1.2934,0.3946,0.4321,0.6739,0.4206,0.3426,0.0000,0.0000,0.0000,1.3
64,1.2532,0.4121,0.4538,0.6467,0.4083,0.3215,0.0000,0.0000,0.0000,1.3
65,1.2277,0.4281,0.4804,0.6272,0.4017,0.3081,0.2093,0.1925,0.9442,3.1
66,1.1943,0.4400,0.4942,0.6067,0.3919,0.2948,0.0000,0.0000,0.0000,1.3
67,1.1630,0.4506,0.5042,0.5867,0.3826,0.2805,0.0000,0.0000,0.0000,1.3
68,1.1340,0.4671,0.5312,0.5672,0.3742,0.2659,0.0000,0.0000,0.0000,1.4
69,1.1069,0.4755,0.5417,0.5497,0.3677,0.2536,0.0000,0.0000,0.0000,1.3
70,1.0787,0.4917,0.5624,0.5311,0.3601,0.2412,0.2202,0.2225,0.9423,3.1
71,1.0491,0.5011,0.5742,0.5112,0.3519,0.2267,0.0000,0.0000,0.0000,1.3
72,1.0198,0.5159,0.5923,0.4913,0.3420,0.2125,0.0000,0.0000,0.0000,1.3
73,0.9880,0.5303,0.6124,0.4699,0.3335,0.1968,0.0000,0.0000,0.0000,1.3
74,0.9607,0.5415,0.6342,0.4543,0.3295,0.1837,0.0000,0.0000,0.0000,1.3
75,0.9252,0.5573,0.6504,0.4311,0.3201,0.1680,0.2173,0.2135,0.9521,3.3
76,1.6694,0.2153,0.2191,0.9679,0.5580,0.5508,0.0000,0.0000,0.0000,2.8
77,1.5794,0.2311,0.2352,0.9535,0.5491,0.5428,0.0000,0.0000,0.0000,1.3
78,1.5574,0.2370,0.2472,0.9372,0.5411,0.5312,0.0000,0.0000,0.0000,1.3
79,1.5443,0.2456,0.2508,0.9176,0.5349,0.5155,0.0000,0.0000,0.0000,1.3
80,1.5300,0.2546,0.2626,0.8960,0.5231,0.4997,0.2342,0.2545,0.9338,3.2
81,1.5171,0.2721,0.2896,0.8719,0.5159,0.4826,0.0000,0.0000,0.0000,1.3
82,1.4939,0.2970,0.3215,0.8356,0.4990,0.4552,0.0000,0.0000,0.0000,1.3
83,1.4577,0.3188,0.3513,0.7978,0.4835,0.4258,0.0000,0.0000,0.0000,1.3
84,1.4170,0.3435,0.3817,0.7588,0.4665,0.4016,0.0000,0.0000,0.0000,1.3
85,1.3623,0.3680,0.4109,0.7190,0.4501,0.3722,0.2176,0.2255,0.9269,3.2
86,1.2983,0.3953,0.4450,0.6765,0.4314,0.3427,0.0000,0.0000,0.0000,1.3
87,1.2422,0.4192,0.4767,0.6414,0.4143,0.3180,0.0000,0.0000,0.0000,1.3
88,1.1955,0.4371,0.4981,0.6111,0.4004,0.2965,0.0000,0.0000,0.0000,1.3
