epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
62,1.5275,0.2352,0.2415,0.9352,1.5275,1.5275,0.0000,0.0000,0.0000,1.5
63,1.5512,0.2263,0.2271,0.9510,1.5512,1.5512,0.0000,0.0000,0.0000,1.6
64,1.5376,0.2346,0.2336,0.9365,1.5376,1.5376,0.0000,0.0000,0.0000,1.6
65,1.5281,0.2263,0.2271,0.9332,1.5281,1.5281,0.2149,0.2120,0.8950,2.6
66,1.5295,0.2330,0.2412,0.9364,1.5295,1.5295,0.0000,0.0000,0.0000,1.5
67,1.5376,0.2327,0.2391,0.9380,1.5376,1.5376,0.0000,0.0000,0.0000,1.6
68,1.5506,0.2250,0.2302,0.9486,1.5506,1.5506,0.0000,0.0000,0.0000,1.6
69,1.5426,0.2377,0.2344,0.9438,1.5426,1.5426,0.0000,0.0000,0.0000,1.5
70,1.5300,0.2430,0.2419,0.9350,1.5300,1.5300,0.2167,0.2420,0.9140,2.4
71,1.5368,0.2352,0.2386,0.9405,1.5368,1.5368,0.0000,0.0000,0.0000,1.5
72,1.5172,0.2310,0.2337,0.9234,1.5172,1.5172,0.0000,0.0000,0.0000,1.6
73,1.5382,0.2364,0.2382,0.9356,1.5382,1.5382,0.0000,0.0000,0.0000,1.5
74,1.5390,0.2300,0.2313,0.9398,1.5390,1.5390,0.0000,0.0000,0.0000,1.6
75,1.5428,0.2371,0.2473,0.9430,1.5428,1.5428,0.2248,0.2130,0.8809,2.5
76,1.5573,0.2228,0.2252,0.9484,1.5573,1.5573,0.0000,0.0000,0.0000,1.6
77,1.5534,0.2184,0.2217,0.9526,1.5534,1.5534,0.0000,0.0000,0.0000,1.6
78,1.5427,0.2321,0.2401,0.9437,1.5427,1.5427,0.0000,0.0000,0.0000,1.6
79,1.5324,0.2366,0.2405,0.9413,1.5324,1.5324,0.0000,0.0000,0.0000,1.6
80,1.5322,0.2276,0.2383,0.9400,1.5322,1.5322,0.2613,0.2880,0.9019,2.4
81,1.5473,0.2319,0.2320,0.9390,1.5473,1.5473,0.0000,0.0000,0.0000,1.5
82,1.5261,0.2288,0.2376,0.9256,1.5261,1.5261,0.0000,0.0000,0.0000,1.5
83,1.5307,0.2368,0.2351,0.9292,1.5307,1.5307,0.0000,0.0000,0.0000,1.5
84,1.5355,0.2284,0.2237,0.9371,1.5355,1.5355,0.0000,0.0000,0.0000,1.5
85,1.5168,0.2279,0.2254,0.9293,1.5168,1.5168,0.2636,0.2910,0.8696,2.4
86,1.5321,0.2336,0.2384,0.9341,1.5321,1.5321,0.0000,0.0000,0.0000,1.6
87,1.5441,0.2307,0.2333,0.9441,1.5441,1.5441,0.0000,0.0000,0.0000,1.6
88,1.5219,0.2322,0.2370,0.9289,1.5219,1.5219,0.0000,0.0000,0.0000,1.5
89,1.5446,0.2351,0.2378,0.9440,1.5446,1.5446,0.0000,0.0000,0.0000,1.5
90,1.5405,0.2255,0.2252,0.9384,1.5405,1.5405,0.2423,0.2590,0.8876,2.4
91,1.5402,0.2311,0.2367,0.9374,1.5402,1.5402,0.0000,0.0000,0.0000,1.6
92,1.5326,0.2249,0.2252,0.9392,1.5326,1.5326,0.0000,0.0000,0.0000,1.5
93,1.5250,0.2353,0.2369,0.9240,1.5250,1.5250,0.0000,0.0000,0.0000,1.5
94,1.5221,0.2341,0.2350,0.9234,1.5221,1.5221,0.0000,0.0000,0.0000,1.5
95,1.5530,0.2296,0.2344,0.9498,1.5530,1.5530,0.2255,0.2130,0.9245,2.4
96,1.5294,0.2348,0.2293,0.9347,1.5294,1.5294,0.0000,0.0000,0.0000,1.5
97,1.5374,0.2347,0.2317,0.9370,1.5374,1.5374,0.0000,0.0000,0.0000,1.5
98,1.5160,0.2361,0.2440,0.9252,1.5160,1.5160,0.0000,0.0000,0.0000,1.5
99,1.5367,0.2267,0.2322,0.9361,1.5367,1.5367,0.0000,0.0000,0.0000,1.5
100,1.5508,0.2382,0.2443,0.9438,1.5508,1.5508,0.2356,0.2270,0.9039,2.4
