epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
62,0.7101,0.6408,0.7282,0.4535,0.3049,0.1632,0.0000,0.0000,0.0000,1.0
63,0.7073,0.6422,0.7358,0.4507,0.3040,0.1605,0.0000,0.0000,0.0000,1.0
64,0.7096,0.6393,0.7255,0.4547,0.3046,0.1626,0.0000,0.0000,0.0000,0.9
65,0.7043,0.6413,0.7357,0.4505,0.3038,0.1610,0.6319,0.7300,0.4633,3.0
66,0.7023,0.6424,0.7375,0.4487,0.3028,0.1591,0.0000,0.0000,0.0000,0.9
67,0.6956,0.6455,0.7408,0.4457,0.3033,0.1556,0.0000,0.0000,0.0000,0.9
68,0.7000,0.6426,0.7405,0.4500,0.3063,0.1583,0.0000,0.0000,0.0000,0.9
69,0.6969,0.6426,0.7394,0.4497,0.3077,0.1562,0.0000,0.0000,0.0000,0.9
70,0.6903,0.6475,0.7400,0.4414,0.3021,0.1522,0.6155,0.7185,0.4697,2.7
71,0.6829,0.6507,0.7486,0.4349,0.2990,0.1496,0.0000,0.0000,0.0000,1.0
72,0.6861,0.6505,0.7470,0.4351,0.2975,0.1506,0.0000,0.0000,0.0000,1.0
73,0.6797,0.6517,0.7524,0.4365,0.2996,0.1507,0.0000,0.0000,0.0000,0.9
74,0.6814,0.6505,0.7518,0.4365,0.3022,0.1481,0.0000,0.0000,0.0000,0.9
75,0.6780,0.6557,0.7578,0.4319,0.2985,0.1472,0.6426,0.7385,0.4275,2.7
76,0.7117,0.6356,0.7282,0.4576,0.3088,0.1631,0.0000,0.0000,0.0000,2.5
77,0.7077,0.6387,0.7398,0.4546,0.3088,0.1603,0.0000,0.0000,0.0000,1.0
78,0.7035,0.6403,0.7340,0.4517,0.3067,0.1585,0.0000,0.0000,0.0000,0.9
79,0.6969,0.6436,0.7397,0.4465,0.3033,0.1568,0.0000,0.0000,0.0000,1.0
80,0.6953,0.6453,0.7387,0.4427,0.3010,0.1554,0.6481,0.7495,0.4415,2.8
81,0.6971,0.6444,0.7398,0.4456,0.3019,0.1571,0.0000,0.0000,0.0000,1.0
82,0.6945,0.6453,0.7436,0.4457,0.3035,0.1560,0.0000,0.0000,0.0000,0.9
83,0.6898,0.6489,0.7415,0.4381,0.2973,0.1535,0.0000,0.0000,0.0000,0.9
84,0.6855,0.6511,0.7459,0.4378,0.2974,0.1539,0.0000,0.0000,0.0000,0.9
85,0.6854,0.6512,0.7431,0.4340,0.2955,0.1519,0.6466,0.7465,0.4424,2.7
86,0.6874,0.6487,0.7474,0.4375,0.2992,0.1524,0.0000,0.0000,0.0000,0.9
87,0.6825,0.6536,0.7471,0.4324,0.2951,0.1510,0.0000,0.0000,0.0000,1.0
88,0.6795,0.6549,0.7522,0.4307,0.2950,0.1492,0.0000,0.0000,0.0000,0.9
89,0.6765,0.6534,0.7494,0.4295,0.2955,0.1480,0.0000,0.0000,0.0000,0.9
90,0.6746,0.6553,0.7563,0.4256,0.2925,0.1457,0.6507,0.7680,0.4276,2.7
91,0.6726,0.6546,0.7509,0.4266,0.2945,0.1450,0.0000,0.0000,0.0000,0.9
92,0.6711,0.6599,0.7576,0.4225,0.2908,0.1440,0.0000,0.0000,0.0000,1.0
93,0.6751,0.6552,0.7491,0.4274,0.2924,0.1470,0.0000,0.0000,0.0000,1.0
94,0.6681,0.6591,0.7532,0.4203,0.2900,0.1433,0.0000,0.0000,0.0000,1.0
95,0.6647,0.6622,0.7575,0.4169,0.2877,0.1424,0.6721,0.7800,0.4048,2.9
96,0.6684,0.6579,0.7531,0.4236,0.2922,0.1439,0.0000,0.0000,0.0000,1.2
97,0.6590,0.6648,0.7604,0.4129,0.2860,0.1397,0.0000,0.0000,0.0000,1.1
98,0.6568,0.6648,0.7587,0.4119,0.2856,0.1393,0.0000,0.0000,0.0000,0.9
99,0.6553,0.6671,0.7590,0.4075,0.2829,0.1369,0.0000,0.0000,0.0000,0.9
100,0.6537,0.6674,0.7644,0.4086,0.2840,0.1375,0.6386,0.7300,0.4377,2.7
101,0.6695,0.6606,0.7559,0.4178,0.2861,0.1432,0.0000,0.0000,0.0000,2.5
102,0.6646,0.6664,0.7620,0.4135,0.2847,0.1412,0.0000,0.0000,0.0000,0.9
103,0.6600,0.6689,0.7620,0.4095,0.2810,0.1406,0.0000,0.0000,0.0000,0.9
104,0.6526,0.6732,0.7653,0.4015,0.2768,0.1366,0.0000,0.0000,0.0000,0.9
105,0.6483,0.6756,0.7687,0.3979,0.2766,0.1339,0.6762,0.7700,0.4019,2.8
106,0.6502,0.6742,0.7656,0.3971,0.2751,0.1331,0.0000,0.0000,0.0000,0.9
107,0.6460,0.6786,0.7695,0.3941,0.2727,0.1333,0.0000,0.0000,0.0000,0.9
108,0.6432,0.6791,0.7737,0.3904,0.2704,0.1319,0.0000,0.0000,0.0000,0.9
109,0.6461,0.6803,0.7718,0.3920,0.2705,0.1325,0.0000,0.0000,0.0000,0.9
110,0.6439,0.6766,0.7738,0.3934,0.2736,0.1314,0.6807,0.7755,0.3985,2.7
111,0.6427,0.6794,0.7773,0.3904,0.2722,0.1302,0.0000,0.0000,0.0000,0.9
112,0.6410,0.6822,0.7828,0.3885,0.2710,0.1291,0.0000,0.0000,0.0000,0.9
113,0.6333,0.6862,0.7811,0.3816,0.2663,0.1269,0.0000,0.0000,0.0000,0.9
114,0.6384,0.6797,0.7750,0.3885,0.2698,0.1297,0.0000,0.0000,0.0000,0.9
115,0.6330,0.6841,0.7857,0.3852,0.2700,0.1268,0.6851,0.7705,0.3859,2.8
116,0.6323,0.6839,0.7783,0.3842,0.2689,0.1262,0.0000,0.0000,0.0000,0.9
117,0.6318,0.6847,0.7801,0.3823,0.2673,0.1269,0.0000,0.0000,0.0000,0.9
118,0.6309,0.6858,0.7811,0.3810,0.2676,0.1242,0.0000,0.0000,0.0000,0.9
