epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
153,0.6272,0.6950,0.7813,0.3642,0.2481,0.1259,0.0000,0.0000,0.0000,0.9
154,0.6264,0.6948,0.7814,0.3623,0.2475,0.1247,0.0000,0.0000,0.0000,0.9
155,0.6239,0.6976,0.7822,0.3594,0.2447,0.1247,0.6950,0.7660,0.3326,2.7
156,0.6269,0.6942,0.7771,0.3626,0.2459,0.1267,0.0000,0.0000,0.0000,0.9
157,0.6199,0.6994,0.7854,0.3557,0.2427,0.1223,0.0000,0.0000,0.0000,0.9
158,0.6235,0.6972,0.7885,0.3602,0.2454,0.1240,0.0000,0.0000,0.0000,0.9
159,0.6163,0.7002,0.7832,0.3525,0.2405,0.1210,0.0000,0.0000,0.0000,0.9
160,0.6228,0.6963,0.7826,0.3592,0.2440,0.1238,0.7018,0.8015,0.3557,2.9
161,0.6229,0.6967,0.7821,0.3582,0.2442,0.1238,0.0000,0.0000,0.0000,1.0
162,0.6209,0.6991,0.7844,0.3564,0.2429,0.1227,0.0000,0.0000,0.0000,0.9
163,0.6165,0.6997,0.7872,0.3557,0.2437,0.1216,0.0000,0.0000,0.0000,0.9
164,0.6162,0.7010,0.7909,0.3525,0.2428,0.1187,0.0000,0.0000,0.0000,1.0
165,0.6194,0.7002,0.7913,0.3555,0.2429,0.1221,0.7097,0.7910,0.3372,2.8
166,0.6156,0.7004,0.7912,0.3538,0.2431,0.1198,0.0000,0.0000,0.0000,1.0
167,0.6169,0.6979,0.7829,0.3554,0.2436,0.1209,0.0000,0.0000,0.0000,1.0
168,0.6162,0.7008,0.7845,0.3529,0.2405,0.1208,0.0000,0.0000,0.0000,1.0
169,0.6126,0.7018,0.7886,0.3514,0.2429,0.1182,0.0000,0.0000,0.0000,0.9
170,0.6134,0.7010,0.7864,0.3520,0.2415,0.1202,0.6881,0.7825,0.3771,2.8
171,0.6111,0.7026,0.7926,0.3533,0.2452,0.1174,0.0000,0.0000,0.0000,0.9
172,0.6129,0.7013,0.7896,0.3530,0.2433,0.1187,0.0000,0.0000,0.0000,1.0
173,0.6144,0.7008,0.7884,0.3530,0.2424,0.1201,0.0000,0.0000,0.0000,1.0
174,0.6131,0.7010,0.7878,0.3524,0.2427,0.1190,0.0000,0.0000,0.0000,1.0
175,0.6072,0.7045,0.7958,0.3473,0.2416,0.1150,0.6726,0.7600,0.3959,2.7
176,0.6202,0.6982,0.7825,0.3548,0.2428,0.1220,0.0000,0.0000,0.0000,2.4
177,0.6188,0.6972,0.7842,0.3538,0.2425,0.1208,0.0000,0.0000,0.0000,0.9
178,0.6077,0.7026,0.7877,0.3449,0.2376,0.1167,0.0000,0.0000,0.0000,0.9
179,0.6083,0.7032,0.7901,0.3435,0.2374,0.1150,0.0000,0.0000,0.0000,1.0
180,0.6110,0.7013,0.7892,0.3459,0.2377,0.1169,0.6977,0.7815,0.3756,2.9
181,0.6066,0.7034,0.7932,0.3438,0.2385,0.1150,0.0000,0.0000,0.0000,0.9
182,0.6116,0.7036,0.7867,0.3458,0.2374,0.1179,0.0000,0.0000,0.0000,0.9
183,0.6078,0.7032,0.7918,0.3456,0.2401,0.1154,0.0000,0.0000,0.0000,1.0
184,0.6053,0.7054,0.7897,0.3388,0.2337,0.1133,0.0000,0.0000,0.0000,0.9
185,0.6081,0.7051,0.7942,0.3438,0.2372,0.1162,0.7071,0.7890,0.3551,2.9
186,0.6002,0.7067,0.7941,0.3389,0.2356,0.1119,0.0000,0.0000,0.0000,1.0
187,0.6030,0.7059,0.7918,0.3416,0.2362,0.1149,0.0000,0.0000,0.0000,1.0
188,0.6001,0.7060,0.7942,0.3380,0.2351,0.1120,0.0000,0.0000,0.0000,1.0
189,0.6003,0.7080,0.7953,0.3376,0.2344,0.1120,0.0000,0.0000,0.0000,1.0
190,0.6023,0.7083,0.7914,0.3393,0.2347,0.1139,0.6803,0.7715,0.3757,2.9
191,0.5969,0.7076,0.7979,0.3377,0.2370,0.1103,0.0000,0.0000,0.0000,1.0
192,0.5962,0.7083,0.7959,0.3358,0.2346,0.1103,0.0000,0.0000,0.0000,1.0
193,0.5958,0.7083,0.7945,0.3384,0.2352,0.1120,0.0000,0.0000,0.0000,0.9
194,0.5987,0.7078,0.7940,0.3372,0.2342,0.1108,0.0000,0.0000,0.0000,1.0
195,0.5981,0.7077,0.7963,0.3363,0.2353,0.1106,0.6930,0.7840,0.3770,2.7
196,0.5947,0.7097,0.7950,0.3342,0.2333,0.1101,0.0000,0.0000,0.0000,0.9
197,0.5915,0.7114,0.7968,0.3336,0.2337,0.1092,0.0000,0.0000,0.0000,1.0
198,0.5981,0.7054,0.7928,0.3371,0.2338,0.1116,0.0000,0.0000,0.0000,1.0
199,0.5901,0.7110,0.8030,0.3343,0.2361,0.1075,0.0000,0.0000,0.0000,1.0
