epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
119,0.6090,0.7056,0.7927,0.3479,0.2409,0.1170,0.0000,0.0000,0.0000,0.9
120,0.6102,0.7049,0.7935,0.3478,0.2401,0.1170,0.6912,0.7850,0.3726,2.8
121,0.6117,0.7046,0.7933,0.3513,0.2439,0.1182,0.0000,0.0000,0.0000,1.0
122,0.6079,0.7061,0.7900,0.3454,0.2389,0.1166,0.0000,0.0000,0.0000,1.0
123,0.6064,0.7075,0.7939,0.3455,0.2386,0.1172,0.0000,0.0000,0.0000,0.9
124,0.6086,0.7043,0.7970,0.3477,0.2403,0.1168,0.0000,0.0000,0.0000,1.0
125,0.6104,0.7055,0.7920,0.3478,0.2411,0.1165,0.6917,0.7585,0.3736,2.8
126,0.6282,0.6917,0.7779,0.3644,0.2466,0.1280,0.0000,0.0000,0.0000,2.5
127,0.6235,0.6950,0.7823,0.3606,0.2458,0.1259,0.0000,0.0000,0.0000,1.0
128,0.6227,0.6934,0.7786,0.3595,0.2440,0.1251,0.0000,0.0000,0.0000,1.0
129,0.6153,0.6990,0.7870,0.3542,0.2426,0.1224,0.0000,0.0000,0.0000,0.9
130,0.6160,0.7003,0.7868,0.3528,0.2428,0.1209,0.6680,0.7480,0.3891,2.7
131,0.6207,0.6955,0.7789,0.3568,0.2426,0.1235,0.0000,0.0000,0.0000,0.9
132,0.6157,0.7000,0.7906,0.3544,0.2445,0.1205,0.0000,0.0000,0.0000,1.0
133,0.6141,0.7001,0.7879,0.3513,0.2423,0.1200,0.0000,0.0000,0.0000,0.9
134,0.6112,0.7028,0.7900,0.3490,0.2399,0.1197,0.0000,0.0000,0.0000,1.0
135,0.6108,0.7006,0.7851,0.3483,0.2397,0.1188,0.6898,0.7790,0.3725,2.8
136,0.6114,0.7018,0.7911,0.3497,0.2405,0.1204,0.0000,0.0000,0.0000,1.0
137,0.6078,0.7010,0.7881,0.3466,0.2382,0.1184,0.0000,0.0000,0.0000,0.9
138,0.6065,0.7029,0.7917,0.3467,0.2404,0.1169,0.0000,0.0000,0.0000,1.0
139,0.6062,0.7041,0.7949,0.3448,0.2387,0.1164,0.0000,0.0000,0.0000,1.0
140,0.6052,0.7034,0.7895,0.3443,0.2390,0.1159,0.7101,0.7855,0.3573,2.8
141,0.6066,0.7046,0.7910,0.3450,0.2382,0.1174,0.0000,0.0000,0.0000,1.0
142,0.6079,0.7017,0.7900,0.3473,0.2399,0.1177,0.0000,0.0000,0.0000,0.9
143,0.6049,0.7053,0.7966,0.3427,0.2362,0.1160,0.0000,0.0000,0.0000,0.9
144,0.6053,0.7045,0.7946,0.3453,0.2388,0.1168,0.0000,0.0000,0.0000,0.9
145,0.6064,0.7029,0.7944,0.3484,0.2432,0.1161,0.6878,0.7790,0.3729,2.8
146,0.6035,0.7039,0.7929,0.3459,0.2404,0.1163,0.0000,0.0000,0.0000,0.9
147,0.5972,0.7062,0.7959,0.3429,0.2395,0.1138,0.0000,0.0000,0.0000,0.9
148,0.6019,0.7023,0.7939,0.3476,0.2433,0.1154,0.0000,0.0000,0.0000,0.9
149,0.6070,0.7013,0.7942,0.3505,0.2430,0.1177,0.0000,0.0000,0.0000,1.0
150,0.5981,0.7070,0.7956,0.3413,0.2372,0.1146,0.6958,0.7825,0.3732,2.8
151,0.6308,0.6916,0.7782,0.3645,0.2465,0.1274,0.0000,0.0000,0.0000,2.5
152,0.6301,0.6935,0.7761,0.3616,0.2449,0.1263,0.0000,0.0000,0.0000,1.0
153,0.6298,0.6949,0.7786,0.3610,0.2439,0.1257,0.0000,0.0000,0.0000,0.9
154,0.6236,0.6976,0.7842,0.3566,0.2419,0.1244,0.0000,0.0000,0.0000,0.9
155,0.6243,0.6957,0.7786,0.3588,0.2429,0.1259,0.6812,0.7620,0.3666,2.8
156,0.6239,0.6992,0.7796,0.3550,0.2405,0.1248,0.0000,0.0000,0.0000,0.9
157,0.6216,0.6982,0.7801,0.3555,0.2409,0.1239,0.0000,0.0000,0.0000,0.9
158,0.6229,0.6962,0.7762,0.3583,0.2424,0.1242,0.0000,0.0000,0.0000,1.0
159,0.6200,0.7011,0.7862,0.3498,0.2380,0.1207,0.0000,0.0000,0.0000,1.0
160,0.6213,0.6974,0.7781,0.3545,0.2408,0.1224,0.7109,0.8095,0.3472,2.9
161,0.6211,0.6987,0.7788,0.3548,0.2410,0.1227,0.0000,0.0000,0.0000,1.1
162,0.6150,0.7003,0.7846,0.3506,0.2397,0.1200,0.0000,0.0000,0.0000,1.0
163,0.6106,0.7039,0.7869,0.3465,0.2376,0.1181,0.0000,0.0000,0.0000,1.1
164,0.6161,0.7004,0.7828,0.3518,0.2398,0.1216,0.0000,0.0000,0.0000,1.0
165,0.6169,0.6998,0.7892,0.3538,0.2435,0.1201,0.6961,0.7845,0.3591,3.0
166,0.6193,0.6992,0.7825,0.3541,0.2424,0.1202,0.0000,0.0000,0.0000,1.0
167,0.6179,0.6997,0.7857,0.3548,0.2420,0.1227,0.0000,0.0000,0.0000,1.0
168,0.6111,0.7033,0.7899,0.3483,0.2393,0.1186,0.0000,0.0000,0.0000,0.9
169,0.6131,0.7035,0.7886,0.3477,0.2372,0.1192,0.0000,0.0000,0.0000,1.0
170,0.6169,0.6998,0.7829,0.3519,0.2397,0.1214,0.7036,0.7820,0.3552,2.9
171,0.6101,0.7031,0.7918,0.3478,0.2396,0.1178,0.0000,0.0000,0.0000,1.0
172,0.6104,0.7035,0.7897,0.3459,0.2375,0.1178,0.0000,0.0000,0.0000,1.0
173,0.6119,0.7032,0.7890,0.3491,0.2401,0.1187,0.0000,0.0000,0.0000,1.0
174,0.6078,0.7053,0.7921,0.3453,0.2383,0.1161,0.0000,0.0000,0.0000,1.0
175,0.6099,0.7024,0.7890,0.3470,0.2391,0.1171,0.6859,0.7750,0.3863,3.0
176,0.6291,0.6915,0.7765,0.3651,0.2470,0.1293,0.0000,0.0000,0.0000,2.7
